ENCUESTA MENSUAL MANUFACTURERA;;;;;;;;;;
10. Series de indices enlazados  de la produccion nominal y real,  ventas nominal y real  y empleo (total y por area funcional),  segun clase industrial;;;;;;;;;;
Enero 2001  - Octubre 2023p;;;;;;;;;;
Base 2018=100;;;;;;;;;;
Fecha de publicacion Diciembre 15 de 2023;;;;;;;;;;
Fuente. DANE - EMMET;;;;;;;;;;
p: provisionales;;;;;;;;;;
a) agrupa los dominios 1030, 1082 y 1089 ;;;;;;;;;;
b) agrupa los dominios 1300 y 1400;;;;;;;;;;
c) No incluye la mezcla de combustibles;;;;;;;;;;
d) agrupa los dominios 2020, 2023 y 2100;;;;;;;;;;
e) agrupa los dominios 1050 y 1090;;;;;;;;;;
Nota: La diferencia entre el total y la suma de los dominios  se debe a aproximaciones decimales.;;;;;;;;;;
Nota: Se presentan cambios por actualización de información de parte de las fuentes informantes;;;;;;;;;;
Dominios;YEAR;MES ;Clases industriales;Produccion nominal;Produccion real;Ventas nominal;Ventas reales;Empleo  Total;Personal de Administracion;Personal de Produccion
1520;2005;2;Fabricacion de calzado ;55,8;72,6;51,9;67,6;137,6;102,2;146,1
1520;2005;3;Fabricacion de calzado ;57;73,8;52,2;67,7;130;103,6;136,1
1520;2005;4;Fabricacion de calzado ;62,9;81;67,8;87,2;127,6;104;133
1520;2005;5;Fabricacion de calzado ;57,1;73,3;55,3;71,2;132,3;110,6;137,7
1520;2005;6;Fabricacion de calzado ;58,4;75,1;56,4;72,3;126,5;115,6;129,8
1520;2005;7;Fabricacion de calzado ;55;70,9;54,7;70,4;120,6;113,9;122,9
1520;2005;8;Fabricacion de calzado ;61,5;78,5;59,5;76;122,8;111,1;126
1520;2005;9;Fabricacion de calzado ;67,2;85,4;63;80,2;129,7;111;134,5
1520;2005;10;Fabricacion de calzado ;84,1;106,7;91,7;116,1;137,6;110,4;144,2
1520;2005;11;Fabricacion de calzado ;88,8;112,4;83;105,2;140,2;112,4;146,7
1520;2005;12;Fabricacion de calzado ;60,9;77;100,6;127,1;129,6;108,4;133,2
1520;2006;1;Fabricacion de calzado ;38,7;49,8;38,1;48,7;99,7;96,4;99,9
1520;2006;2;Fabricacion de calzado ;45;57,1;43,9;55,9;112,5;100,9;115,3
1520;2006;3;Fabricacion de calzado ;62,6;79,4;60,7;77;122,1;109,2;125,2
1520;2006;4;Fabricacion de calzado ;55,7;70,5;61,2;77,3;119,3;114,8;120,8
1520;2006;5;Fabricacion de calzado ;63,2;79,3;60,7;76,3;124,3;117;126,6
1520;2006;6;Fabricacion de calzado ;59,8;74,8;62,3;78;117,7;118,2;118,6
1520;2006;7;Fabricacion de calzado ;58,2;73,1;60,9;76,4;118,6;118,4;119,6
1520;2006;8;Fabricacion de calzado ;60,2;75,3;60,4;75,6;121,6;115,4;123,6
1520;2006;9;Fabricacion de calzado ;72,4;90,1;68,7;85,7;129,3;111,7;133,8
1520;2006;10;Fabricacion de calzado ;84,1;104,7;92,2;114,7;135,4;109,6;141,7
1520;2006;11;Fabricacion de calzado ;88,9;110,7;93,2;116,2;130,7;111,5;135,4
1520;2006;12;Fabricacion de calzado ;82,2;102,2;116,5;144,7;119;101,5;121,9
1520;2007;1;Fabricacion de calzado ;47,5;60,1;46,6;58,6;101,5;91,9;103,2
1520;2007;2;Fabricacion de calzado ;59,7;74,9;54,5;68,6;116,4;91,3;122,4
1520;2007;3;Fabricacion de calzado ;76,2;94,5;67,8;84,2;116,9;95,4;121,9
1520;2007;4;Fabricacion de calzado ;64,4;79,9;68,2;84,5;115;105,3;117,5
1520;2007;5;Fabricacion de calzado ;69,4;86,1;68,5;85;122,2;104,7;126,6
1520;2007;6;Fabricacion de calzado ;65,9;81,9;66;81,8;123,4;106,8;127,8
1520;2007;7;Fabricacion de calzado ;65,8;81,8;67;83,1;122,3;109,2;126
1520;2007;8;Fabricacion de calzado ;64,3;79,4;65,4;80,8;124,5;108,6;128,6
1520;2007;9;Fabricacion de calzado ;74,8;92,4;75,5;93,4;128,6;105,7;134,2
1520;2007;10;Fabricacion de calzado ;97,2;120;108,1;133,3;135,5;108,3;142,1
1520;2007;11;Fabricacion de calzado ;108,2;132,8;99,8;122,6;132,3;110,3;137,6
1520;2007;12;Fabricacion de calzado ;74,4;91,4;148,8;182,9;109,2;104,1;109,7
1520;2008;1;Fabricacion de calzado ;38,7;48,3;44,4;55,2;88,2;92,8;86,7
1520;2008;2;Fabricacion de calzado ;66,2;80,9;59,8;73,4;106,2;94,9;108,9
1520;2008;3;Fabricacion de calzado ;60,4;73,3;61,9;75,3;104,3;98,6;105,8
1520;2008;4;Fabricacion de calzado ;69,2;83,8;76,2;92,1;102,9;100,3;103,9
1520;2008;5;Fabricacion de calzado ;60,7;73,3;65,3;79,2;105,4;103,2;106,5
1520;2008;6;Fabricacion de calzado ;59,3;71,8;59,2;71,5;107;124;104,5
1520;2008;7;Fabricacion de calzado ;67,4;81,6;69,4;83,7;100,4;120,1;97,3
1520;2008;8;Fabricacion de calzado ;58,9;71;54,1;65,2;102,2;118;99,7
1520;2008;9;Fabricacion de calzado ;79,9;95,9;75,3;90,4;110;121,3;108,4
1520;2008;10;Fabricacion de calzado ;104,3;124,2;104,4;123,9;112,7;118,3;112,3
1520;2008;11;Fabricacion de calzado ;92,5;110;88,1;104,8;115,1;120,9;114,7
1520;2008;12;Fabricacion de calzado ;87,6;103,9;136,5;161,6;106,8;106,3;106,4
1520;2009;1;Fabricacion de calzado ;38;45,8;45,9;55;90,3;84,9;91
1520;2009;2;Fabricacion de calzado ;62,2;73,8;58;69;92,8;91,9;93
1520;2009;3;Fabricacion de calzado ;70,7;83,9;65,7;78;102;106,3;101,3
1520;2009;4;Fabricacion de calzado ;56,6;67,5;57,2;68,1;98,3;108,9;96,6
1520;2009;5;Fabricacion de calzado ;59,8;71,2;56,3;67,3;105,6;111,9;104,9
1520;2009;6;Fabricacion de calzado ;55,6;66,6;50,6;60,5;99,8;116,6;97,3
1520;2009;7;Fabricacion de calzado ;62,9;75,5;59,1;70,8;96;114,7;93
1520;2009;8;Fabricacion de calzado ;57,1;68,6;57,4;68,9;96,5;110,3;94,4
1520;2009;9;Fabricacion de calzado ;75,2;90,5;69,3;83,3;104;111,6;103,1
1520;2009;10;Fabricacion de calzado ;83,4;100,5;81,5;98,2;108,9;110;109,5
1520;2009;11;Fabricacion de calzado ;89,3;107,1;94,7;113,4;108,3;106,7;109,3
1520;2009;12;Fabricacion de calzado ;69;82,1;108,2;128,5;101,7;102,3;101
1520;2010;1;Fabricacion de calzado ;36,4;46,7;41,5;52,5;74,2;81,5;72,1
